date,time,year,month,day,hour,minute,weekday,is_weekend,temp_c,ac,fan,light,tv,fridge
2024-10-09,12:36,2024,10,9,12,36,2,0,22.6,0,1,0,0,1
2024-10-09,15:40,2024,10,9,15,40,2,0,23.9,0,1,0,0,1
2024-10-09,15:57,2024,10,9,15,57,2,0,23.5,0,1,0,0,0
2024-10-09,17:20,2024,10,9,17,20,2,0,22.4,0,1,0,0,1
2024-10-09,17:36,2024,10,9,17,36,2,0,25.5,0,1,1,0,1
2024-10-09,20:20,2024,10,9,20,20,2,0,22.4,0,1,1,1,0
2024-10-09,20:55,2024,10,9,20,55,2,0,24.6,0,1,1,1,1
2024-10-09,21:44,2024,10,9,21,44,2,0,24.0,0,1,1,1,1
2024-10-09,21:59,2024,10,9,21,59,2,0,24.4,0,1,1,1,1
2024-10-09,23:04,2024,10,9,23,4,2,0,24.7,0,0,1,1,1
2024-10-09,23:34,2024,10,9,23,34,2,0,25.5,0,0,1,0,1
2024-10-10,02:19,2024,10,10,2,19,3,0,26.5,0,0,1,0,1
2024-10-10,05:28,2024,10,10,5,28,3,0,28.8,0,0,1,0,1
2024-10-10,05:37,2024,10,10,5,37,3,0,23.6,0,0,1,0,1
2024-10-10,07:06,2024,10,10,7,6,3,0,22.9,0,0,0,0,1
2024-10-10,08:11,2024,10,10,8,11,3,0,23.8,0,0,0,0,0
2024-10-10,08:29,2024,10,10,8,29,3,0,21.8,0,0,0,0,1
2024-10-10,09:18,2024,10,10,9,18,3,0,24.4,0,1,0,0,1
2024-10-10,10:18,2024,10,10,10,18,3,0,23.6,0,1,0,0,1
2024-10-10,15:23,2024,10,10,15,23,3,0,23.0,0,1,0,0,1
2024-10-10,16:16,2024,10,10,16,16,3,0,23.4,0,1,0,0,0
2024-10-10,16:19,2024,10,10,16,19,3,0,24.3,0,1,0,0,0
2024-10-10,19:03,2024,10,10,19,3,3,0,25.0,0,1,1,0,1
2024-10-10,21:56,2024,10,10,21,56,3,0,24.0,0,1,1,1,1
2024-10-11,02:21,2024,10,11,2,21,4,0,24.5,0,0,1,0,1
2024-10-11,03:45,2024,10,11,3,45,4,0,25.2,0,0,1,0,0
2024-10-11,06:31,2024,10,11,6,31,4,0,23.7,0,0,1,0,1
2024-10-11,08:42,2024,10,11,8,42,4,0,24.5,0,0,0,0,1
2024-10-11,09:21,2024,10,11,9,21,4,0,25.1,0,1,1,0,1
2024-10-11,14:10,2024,10,11,14,10,4,0,24.5,0,1,0,0,0
2024-10-11,14:31,2024,10,11,14,31,4,0,24.6,0,1,0,0,1
2024-10-11,14:42,2024,10,11,14,42,4,0,24.3,0,1,0,0,1
2024-10-11,18:01,2024,10,11,18,1,4,0,25.2,0,1,1,0,0
2024-10-11,18:11,2024,10,11,18,11,4,0,21.3,0,1,1,0,0
2024-10-11,18:47,2024,10,11,18,47,4,0,25.8,0,1,1,0,1
2024-10-11,21:23,2024,10,11,21,23,4,0,21.7,0,1,1,1,1
2024-10-11,22:17,2024,10,11,22,17,4,0,25.0,0,1,1,1,0
2024-10-11,23:29,2024,10,11,23,29,4,0,23.6,0,0,1,1,1
2024-10-12,00:43,2024,10,12,0,43,5,1,23.0,0,0,1,1,1
2024-10-12,05:16,2024,10,12,5,16,5,1,25.7,0,0,1,0,1
2024-10-12,05:49,2024,10,12,5,49,5,1,25.0,0,0,1,0,0
2024-10-12,07:34,2024,10,12,7,34,5,1,23.0,0,0,0,0,1
2024-10-12,07:50,2024,10,12,7,50,5,1,23.3,0,0,1,0,0
2024-10-12,08:09,2024,10,12,8,9,5,1,24.4,0,0,1,0,0
2024-10-12,09:42,2024,10,12,9,42,5,1,22.8,0,1,0,0,1
2024-10-12,15:11,2024,10,12,15,11,5,1,24.1,0,1,0,1,1
2024-10-12,18:18,2024,10,12,18,18,5,1,27.3,0,1,1,1,0
2024-10-13,00:10,2024,10,13,0,10,6,1,22.9,0,0,1,1,1
2024-10-13,03:41,2024,10,13,3,41,6,1,23.4,0,0,1,0,0
2024-10-13,07:19,2024,10,13,7,19,6,1,24.6,0,0,0,0,1
2024-10-13,11:14,2024,10,13,11,14,6,1,22.9,0,1,0,0,1
2024-10-13,15:05,2024,10,13,15,5,6,1,24.7,0,1,0,1,1
2024-10-13,15:19,2024,10,13,15,19,6,1,24.0,0,1,0,1,1
2024-10-13,17:26,2024,10,13,17,26,6,1,21.4,0,1,0,0,1
2024-10-13,20:35,2024,10,13,20,35,6,1,22.4,0,1,1,1,1
2024-10-13,20:38,2024,10,13,20,38,6,1,22.3,0,1,1,1,1
2024-10-13,23:39,2024,10,13,23,39,6,1,21.6,0,0,1,0,1
2024-10-14,02:49,2024,10,14,2,49,0,0,22.9,0,0,1,0,1
2024-10-14,04:33,2024,10,14,4,33,0,0,24.9,0,0,1,0,1
2024-10-14,06:07,2024,10,14,6,7,0,0,25.5,0,0,1,0,0
2024-10-14,11:14,2024,10,14,11,14,0,0,24.7,0,1,0,0,1
2024-10-14,15:43,2024,10,14,15,43,0,0,25.6,0,1,0,0,1
2024-10-14,15:58,2024,10,14,15,58,0,0,24.1,0,1,0,0,0
2024-10-14,17:51,2024,10,14,17,51,0,0,22.6,0,1,1,0,1
2024-10-14,17:54,2024,10,14,17,54,0,0,23.2,0,1,1,0,1
2024-10-14,19:17,2024,10,14,19,17,0,0,25.7,0,1,1,0,1
2024-10-14,21:22,2024,10,14,21,22,0,0,24.2,0,1,1,1,1
2024-10-14,21:24,2024,10,14,21,24,0,0,23.1,0,1,1,1,1
2024-10-15,01:50,2024,10,15,1,50,1,0,24.2,0,0,1,0,0
2024-10-15,04:49,2024,10,15,4,49,1,0,23.9,0,0,1,0,1
2024-10-15,06:03,2024,10,15,6,3,1,0,23.8,0,0,1,0,0
2024-10-15,07:18,2024,10,15,7,18,1,0,22.5,0,0,0,0,1
2024-10-15,09:39,2024,10,15,9,39,1,0,23.6,0,1,0,0,1
2024-10-15,10:09,2024,10,15,10,9,1,0,24.4,0,1,0,1,0
2024-10-15,11:53,2024,10,15,11,53,1,0,22.3,0,1,0,0,0
2024-10-15,13:05,2024,10,15,13,5,1,0,22.5,0,1,0,0,1
2024-10-15,15:10,2024,10,15,15,10,1,0,26.9,0,1,0,0,1
2024-10-15,15:11,2024,10,15,15,11,1,0,23.9,0,1,0,0,1
2024-10-15,15:25,2024,10,15,15,25,1,0,26.0,0,1,0,0,1
2024-10-15,16:50,2024,10,15,16,50,1,0,25.2,0,1,0,0,1
2024-10-15,19:25,2024,10,15,19,25,1,0,24.9,0,1,1,0,1
2024-10-15,20:54,2024,10,15,20,54,1,0,21.9,0,1,1,1,1
2024-10-15,22:27,2024,10,15,22,27,1,0,21.8,0,1,1,1,0
2024-10-15,23:13,2024,10,15,23,13,1,0,23.5,0,0,1,1,1
2024-10-16,02:31,2024,10,16,2,31,2,0,25.0,0,0,1,0,1
2024-10-16,03:16,2024,10,16,3,16,2,0,26.6,0,0,1,0,1
2024-10-16,04:16,2024,10,16,4,16,2,0,24.6,0,0,1,0,1
2024-10-16,05:20,2024,10,16,5,20,2,0,24.8,0,0,1,0,1
2024-10-16,12:19,2024,10,16,12,19,2,0,25.3,0,1,0,0,1
2024-10-16,13:07,2024,10,16,13,7,2,0,28.3,0,1,0,0,1
2024-10-16,14:38,2024,10,16,14,38,2,0,24.4,0,1,1,0,1
2024-10-16,20:42,2024,10,16,20,42,2,0,24.1,0,1,1,1,1
2024-10-16,23:48,2024,10,16,23,48,2,0,23.3,0,0,1,0,1
2024-10-17,00:06,2024,10,17,0,6,3,0,24.9,0,0,1,1,1
2024-10-17,01:26,2024,10,17,1,26,3,0,23.0,0,0,1,0,1
2024-10-17,03:29,2024,10,17,3,29,3,0,24.6,0,0,1,0,1
2024-10-17,04:02,2024,10,17,4,2,3,0,26.5,0,0,1,0,0
2024-10-17,05:12,2024,10,17,5,12,3,0,22.6,0,0,1,0,1
2024-10-17,07:04,2024,10,17,7,4,3,0,22.6,0,0,0,0,1
2024-10-17,07:31,2024,10,17,7,31,3,0,24.6,0,0,1,0,1
2024-10-17,07:48,2024,10,17,7,48,3,0,24.0,0,0,0,0,0
2024-10-17,08:11,2024,10,17,8,11,3,0,25.2,0,0,0,0,0
2024-10-17,08:44,2024,10,17,8,44,3,0,26.6,0,0,0,0,1
2024-10-17,09:58,2024,10,17,9,58,3,0,24.9,0,1,0,0,0
2024-10-17,12:53,2024,10,17,12,53,3,0,23.1,0,1,0,0,1
2024-10-17,14:28,2024,10,17,14,28,3,0,25.3,0,1,0,0,1
2024-10-17,14:42,2024,10,17,14,42,3,0,24.5,0,1,0,0,1
2024-10-17,17:17,2024,10,17,17,17,3,0,24.6,0,1,0,0,1
2024-10-17,17:22,2024,10,17,17,22,3,0,23.8,0,1,0,0,1
2024-10-17,18:00,2024,10,17,18,0,3,0,26.3,0,1,1,0,0
2024-10-17,20:23,2024,10,17,20,23,3,0,26.1,0,1,1,1,0
2024-10-17,21:44,2024,10,17,21,44,3,0,25.4,0,1,1,1,1
2024-10-18,00:03,2024,10,18,0,3,4,0,21.8,0,0,1,1,1
2024-10-18,00:48,2024,10,18,0,48,4,0,23.5,0,0,1,1,1
2024-10-18,01:15,2024,10,18,1,15,4,0,22.1,0,0,1,0,1
2024-10-18,02:07,2024,10,18,2,7,4,0,23.3,0,0,1,0,1
2024-10-18,05:14,2024,10,18,5,14,4,0,21.8,0,0,1,0,1
2024-10-18,05:42,2024,10,18,5,42,4,0,23.5,0,0,1,0,0
2024-10-18,10:53,2024,10,18,10,53,4,0,25.0,0,1,0,0,1
2024-10-18,11:17,2024,10,18,11,17,4,0,25.9,0,1,0,0,1
2024-10-18,12:56,2024,10,18,12,56,4,0,24.4,0,1,0,0,1
2024-10-18,14:36,2024,10,18,14,36,4,0,24.4,0,1,0,0,1
2024-10-18,16:36,2024,10,18,16,36,4,0,23.9,0,1,0,0,1
2024-10-18,16:39,2024,10,18,16,39,4,0,26.4,0,1,1,0,1
2024-10-18,18:09,2024,10,18,18,9,4,0,22.1,0,1,1,1,0
2024-10-18,19:13,2024,10,18,19,13,4,0,24.7,0,1,1,0,1
2024-10-18,19:17,2024,10,18,19,17,4,0,22.5,0,1,1,0,1
2024-10-18,19:38,2024,10,18,19,38,4,0,23.5,0,1,1,0,1
2024-10-18,19:59,2024,10,18,19,59,4,0,23.5,0,1,1,0,1
2024-10-18,20:19,2024,10,18,20,19,4,0,24.0,0,1,1,1,0
2024-10-18,20:32,2024,10,18,20,32,4,0,24.5,0,1,1,1,1
2024-10-18,20:48,2024,10,18,20,48,4,0,24.7,0,1,1,1,1
2024-10-18,22:04,2024,10,18,22,4,4,0,20.4,0,1,1,1,1
2024-10-18,23:21,2024,10,18,23,21,4,0,24.3,0,0,1,1,1
2024-10-18,23:30,2024,10,18,23,30,4,0,23.0,0,0,1,1,1
2024-10-19,01:49,2024,10,19,1,49,5,1,27.3,0,0,1,0,0
2024-10-19,03:08,2024,10,19,3,8,5,1,20.8,0,0,0,0,1
2024-10-19,04:13,2024,10,19,4,13,5,1,25.7,0,0,1,0,1
2024-10-19,04:48,2024,10,19,4,48,5,1,22.5,0,0,1,0,1
2024-10-19,05:01,2024,10,19,5,1,5,1,24.7,0,0,1,0,1
2024-10-19,12:36,2024,10,19,12,36,5,1,24.4,0,1,0,0,1
2024-10-19,14:17,2024,10,19,14,17,5,1,24.6,0,1,0,1,0
2024-10-19,14:20,2024,10,19,14,20,5,1,24.7,0,1,0,1,0
2024-10-19,16:58,2024,10,19,16,58,5,1,25.1,0,1,0,1,1
2024-10-19,19:22,2024,10,19,19,22,5,1,22.9,0,1,1,1,1
2024-10-19,20:20,2024,10,19,20,20,5,1,26.2,0,1,1,1,0
2024-10-19,22:33,2024,10,19,22,33,5,1,24.4,0,1,1,1,1
2024-10-20,00:10,2024,10,20,0,10,6,1,22.6,0,0,1,1,1
2024-10-20,03:32,2024,10,20,3,32,6,1,24.6,0,0,1,0,1
2024-10-20,04:51,2024,10,20,4,51,6,1,25.4,0,0,1,0,1
2024-10-20,06:56,2024,10,20,6,56,6,1,25.9,0,0,1,0,1
2024-10-20,07:11,2024,10,20,7,11,6,1,26.2,0,0,0,0,1
2024-10-20,08:44,2024,10,20,8,44,6,1,27.7,0,0,0,0,1
2024-10-20,10:59,2024,10,20,10,59,6,1,23.2,0,1,0,0,1
2024-10-20,11:08,2024,10,20,11,8,6,1,23.4,0,1,0,0,1
2024-10-20,12:27,2024,10,20,12,27,6,1,25.6,0,1,0,0,1
2024-10-20,14:14,2024,10,20,14,14,6,1,25.8,0,1,0,1,0
2024-10-20,16:25,2024,10,20,16,25,6,1,23.3,0,1,0,1,1
2024-10-20,18:37,2024,10,20,18,37,6,1,25.1,0,1,1,1,1
2024-10-21,00:32,2024,10,21,0,32,0,0,22.6,0,0,1,1,1
2024-10-21,01:11,2024,10,21,1,11,0,0,21.4,0,0,0,0,1
2024-10-21,13:14,2024,10,21,13,14,0,0,24.9,0,1,0,0,1
2024-10-21,13:35,2024,10,21,13,35,0,0,24.3,0,1,0,0,1
2024-10-21,15:23,2024,10,21,15,23,0,0,24.5,0,1,0,0,1
2024-10-21,17:49,2024,10,21,17,49,0,0,24.2,0,1,1,0,1
2024-10-21,19:20,2024,10,21,19,20,0,0,26.5,0,1,1,0,1
2024-10-21,19:37,2024,10,21,19,37,0,0,22.7,0,1,1,0,1
2024-10-21,21:30,2024,10,21,21,30,0,0,24.6,0,1,1,1,1
2024-10-21,22:36,2024,10,21,22,36,0,0,24.5,0,1,1,1,1
2024-10-21,22:49,2024,10,21,22,49,0,0,22.0,0,1,1,1,1
2024-10-22,04:08,2024,10,22,4,8,1,0,24.6,0,0,1,0,1
2024-10-22,04:46,2024,10,22,4,46,1,0,25.3,0,0,1,0,1
2024-10-22,08:29,2024,10,22,8,29,1,0,26.0,0,0,0,0,1
2024-10-22,10:49,2024,10,22,10,49,1,0,26.4,0,1,0,0,1
2024-10-22,12:11,2024,10,22,12,11,1,0,25.5,0,1,0,0,0
2024-10-22,16:21,2024,10,22,16,21,1,0,23.9,0,1,0,0,0
2024-10-22,22:43,2024,10,22,22,43,1,0,22.7,0,1,1,1,1
2024-10-23,00:17,2024,10,23,0,17,2,0,23.9,0,0,1,1,1
2024-10-23,00:54,2024,10,23,0,54,2,0,23.7,0,0,1,1,1
2024-10-23,02:44,2024,10,23,2,44,2,0,23.8,0,0,1,1,1
2024-10-23,03:15,2024,10,23,3,15,2,0,22.2,0,0,1,0,1
2024-10-23,04:06,2024,10,23,4,6,2,0,24.4,0,0,1,0,1
2024-10-23,06:14,2024,10,23,6,14,2,0,24.9,0,0,1,0,1
2024-10-23,07:41,2024,10,23,7,41,2,0,26.1,0,0,0,0,1
2024-10-23,15:31,2024,10,23,15,31,2,0,21.8,0,1,0,0,1
2024-10-23,21:29,2024,10,23,21,29,2,0,22.8,0,1,1,1,1
2024-10-24,01:07,2024,10,24,1,7,3,0,26.4,0,0,1,0,1
2024-10-24,01:59,2024,10,24,1,59,3,0,21.5,0,0,1,0,0
2024-10-24,02:05,2024,10,24,2,5,3,0,26.4,0,0,1,1,1
2024-10-24,02:12,2024,10,24,2,12,3,0,24.7,0,0,1,0,1
2024-10-24,05:28,2024,10,24,5,28,3,0,23.8,0,0,1,0,1
2024-10-24,06:24,2024,10,24,6,24,3,0,24.2,0,0,1,0,1
2024-10-24,16:39,2024,10,24,16,39,3,0,23.1,0,1,0,0,1
2024-10-24,17:58,2024,10,24,17,58,3,0,24.7,0,1,1,0,1
2024-10-24,18:36,2024,10,24,18,36,3,0,25.5,0,1,0,0,1
2024-10-24,23:09,2024,10,24,23,9,3,0,25.4,0,0,1,1,1
2024-10-25,06:34,2024,10,25,6,34,4,0,21.0,0,0,1,0,1
2024-10-25,06:35,2024,10,25,6,35,4,0,23.2,0,0,1,0,1
2024-10-25,06:57,2024,10,25,6,57,4,0,23.9,0,0,1,0,1
2024-10-25,07:30,2024,10,25,7,30,4,0,24.7,0,0,0,1,1
2024-10-25,12:11,2024,10,25,12,11,4,0,23.5,0,1,0,0,0
2024-10-25,12:57,2024,10,25,12,57,4,0,25.7,0,1,0,0,1
2024-10-25,12:59,2024,10,25,12,59,4,0,21.9,0,1,0,0,1
2024-10-25,14:25,2024,10,25,14,25,4,0,22.4,0,1,0,0,1
2024-10-25,15:15,2024,10,25,15,15,4,0,25.5,0,1,0,0,1
2024-10-25,22:21,2024,10,25,22,21,4,0,23.6,0,1,1,1,0
2024-10-26,00:34,2024,10,26,0,34,5,1,23.9,0,0,1,0,1
2024-10-26,02:45,2024,10,26,2,45,5,1,21.9,0,0,1,0,1
2024-10-26,05:31,2024,10,26,5,31,5,1,23.4,0,0,1,0,1
2024-10-26,06:19,2024,10,26,6,19,5,1,24.0,0,0,1,0,1
2024-10-26,08:49,2024,10,26,8,49,5,1,24.0,0,0,0,0,1
2024-10-26,08:56,2024,10,26,8,56,5,1,21.7,0,0,1,0,1
2024-10-26,16:18,2024,10,26,16,18,5,1,25.2,0,1,0,1,0
2024-10-26,16:26,2024,10,26,16,26,5,1,23.6,0,1,0,1,1
2024-10-26,17:26,2024,10,26,17,26,5,1,27.0,0,1,0,0,1
2024-10-26,17:39,2024,10,26,17,39,5,1,23.8,0,1,1,1,1
2024-10-26,17:41,2024,10,26,17,41,5,1,24.2,0,1,0,1,1
2024-10-26,17:45,2024,10,26,17,45,5,1,24.5,0,1,1,1,1
2024-10-26,18:07,2024,10,26,18,7,5,1,26.4,0,1,1,1,0
2024-10-26,18:41,2024,10,26,18,41,5,1,24.1,0,1,1,1,1
2024-10-26,19:33,2024,10,26,19,33,5,1,26.1,0,1,1,1,1
2024-10-26,21:03,2024,10,26,21,3,5,1,23.6,0,1,1,0,1
2024-10-26,22:00,2024,10,26,22,0,5,1,22.8,0,1,1,1,1
2024-10-27,01:28,2024,10,27,1,28,6,1,24.7,0,0,1,0,1
2024-10-27,08:23,2024,10,27,8,23,6,1,22.7,0,0,0,0,1
2024-10-27,08:29,2024,10,27,8,29,6,1,24.9,0,0,0,0,1
2024-10-27,11:17,2024,10,27,11,17,6,1,24.9,0,1,0,0,1
2024-10-27,13:40,2024,10,27,13,40,6,1,22.9,0,1,0,1,1
2024-10-27,23:14,2024,10,27,23,14,6,1,21.9,0,0,1,1,1
2024-10-28,00:20,2024,10,28,0,20,0,0,25.9,0,0,1,1,1
2024-10-28,01:27,2024,10,28,1,27,0,0,25.0,0,0,0,0,1
2024-10-28,01:43,2024,10,28,1,43,0,0,24.4,0,0,0,0,0
2024-10-28,02:10,2024,10,28,2,10,0,0,22.6,0,0,1,0,1
2024-10-28,02:24,2024,10,28,2,24,0,0,23.7,0,0,1,0,1
2024-10-28,04:23,2024,10,28,4,23,0,0,24.3,0,0,1,0,1
2024-10-28,05:35,2024,10,28,5,35,0,0,21.5,0,0,1,0,1
2024-10-28,08:10,2024,10,28,8,10,0,0,26.0,0,0,0,1,0
2024-10-28,11:19,2024,10,28,11,19,0,0,25.5,0,1,0,0,1
2024-10-28,12:36,2024,10,28,12,36,0,0,26.5,0,1,0,0,1
2024-10-28,13:36,2024,10,28,13,36,0,0,24.7,0,1,0,0,1
2024-10-28,13:45,2024,10,28,13,45,0,0,25.5,0,1,1,0,1
2024-10-28,13:51,2024,10,28,13,51,0,0,24.6,0,1,0,1,1
2024-10-28,15:39,2024,10,28,15,39,0,0,26.4,0,1,0,0,1
2024-10-28,18:08,2024,10,28,18,8,0,0,24.8,0,1,1,0,0
2024-10-28,18:27,2024,10,28,18,27,0,0,25.1,0,1,1,0,1
2024-10-28,22:01,2024,10,28,22,1,0,0,25.9,0,1,1,1,1
2024-10-28,22:27,2024,10,28,22,27,0,0,25.0,0,1,1,1,0
2024-10-28,22:45,2024,10,28,22,45,0,0,25.4,0,1,1,1,1
2024-10-29,03:50,2024,10,29,3,50,1,0,20.4,0,0,1,0,0
2024-10-29,07:26,2024,10,29,7,26,1,0,25.8,0,0,0,1,1
2024-10-29,07:50,2024,10,29,7,50,1,0,23.2,0,0,0,0,0
2024-10-29,09:34,2024,10,29,9,34,1,0,22.5,0,1,0,0,1
2024-10-29,09:39,2024,10,29,9,39,1,0,23.7,0,1,0,0,1
2024-10-29,11:43,2024,10,29,11,43,1,0,24.0,0,1,0,0,1
2024-10-29,12:44,2024,10,29,12,44,1,0,24.0,0,1,0,0,1
2024-10-29,14:13,2024,10,29,14,13,1,0,26.9,0,1,0,0,0
2024-10-29,16:49,2024,10,29,16,49,1,0,23.3,0,1,0,0,1
2024-10-29,17:34,2024,10,29,17,34,1,0,27.8,0,1,1,0,1
2024-10-29,19:18,2024,10,29,19,18,1,0,22.8,0,1,1,0,1
2024-10-29,21:33,2024,10,29,21,33,1,0,27.6,0,1,1,1,1
2024-10-29,23:42,2024,10,29,23,42,1,0,23.5,0,0,1,0,1
2024-10-30,00:58,2024,10,30,0,58,2,0,24.6,0,0,1,1,1
2024-10-30,02:43,2024,10,30,2,43,2,0,23.2,0,0,1,0,1
2024-10-30,12:18,2024,10,30,12,18,2,0,25.4,0,1,0,0,1
2024-10-30,13:41,2024,10,30,13,41,2,0,24.3,0,1,0,0,1
2024-10-30,13:50,2024,10,30,13,50,2,0,23.4,0,1,0,0,1
2024-10-30,14:57,2024,10,30,14,57,2,0,25.5,0,1,0,0,1
2024-10-30,19:27,2024,10,30,19,27,2,0,25.6,0,1,1,0,1
2024-10-30,19:48,2024,10,30,19,48,2,0,23.4,0,1,1,0,1
2024-10-30,20:48,2024,10,30,20,48,2,0,25.8,0,1,1,1,1
2024-10-30,20:56,2024,10,30,20,56,2,0,25.9,0,1,1,1,1
2024-10-30,21:02,2024,10,30,21,2,2,0,23.8,0,1,1,0,1
2024-10-30,21:38,2024,10,30,21,38,2,0,23.4,0,1,1,1,1
2024-10-31,02:08,2024,10,31,2,8,3,0,25.3,0,0,1,0,1
2024-10-31,02:53,2024,10,31,2,53,3,0,23.3,0,0,1,0,1
2024-10-31,03:57,2024,10,31,3,57,3,0,26.2,0,0,1,0,0
2024-10-31,05:18,2024,10,31,5,18,3,0,22.6,0,0,1,0,1
2024-10-31,05:44,2024,10,31,5,44,3,0,23.8,0,0,1,0,0
2024-10-31,07:06,2024,10,31,7,6,3,0,23.5,0,0,0,0,1
2024-10-31,08:51,2024,10,31,8,51,3,0,24.5,0,0,0,0,1
2024-10-31,10:17,2024,10,31,10,17,3,0,22.9,0,1,0,0,1
2024-10-31,10:38,2024,10,31,10,38,3,0,24.4,0,1,0,0,1
2024-10-31,11:48,2024,10,31,11,48,3,0,27.5,0,1,0,0,1
2024-10-31,15:05,2024,10,31,15,5,3,0,25.1,0,1,0,0,1
2024-10-31,16:50,2024,10,31,16,50,3,0,24.0,0,1,0,0,1
2024-10-31,19:39,2024,10,31,19,39,3,0,23.3,0,1,1,0,1
2024-10-31,22:23,2024,10,31,22,23,3,0,26.2,0,1,1,1,0
2024-11-01,00:04,2024,11,1,0,4,4,0,19.2,0,0,1,1,1
2024-11-01,01:53,2024,11,1,1,53,4,0,18.6,0,0,1,0,0
2024-11-01,02:58,2024,11,1,2,58,4,0,16.4,0,0,1,0,1
2024-11-01,03:02,2024,11,1,3,2,4,0,18.4,0,0,0,0,1
2024-11-01,03:12,2024,11,1,3,12,4,0,16.2,0,0,1,0,1
2024-11-01,03:19,2024,11,1,3,19,4,0,17.6,0,0,1,0,1
2024-11-01,04:35,2024,11,1,4,35,4,0,13.1,0,0,1,0,1
2024-11-01,05:26,2024,11,1,5,26,4,0,18.8,0,0,1,0,0
2024-11-01,06:26,2024,11,1,6,26,4,0,18.2,0,0,1,0,1
2024-11-01,09:14,2024,11,1,9,14,4,0,16.5,0,0,0,0,1
2024-11-01,09:21,2024,11,1,9,21,4,0,17.9,0,0,0,0,1
2024-11-01,12:15,2024,11,1,12,15,4,0,16.4,0,0,0,0,1
2024-11-01,13:04,2024,11,1,13,4,4,0,14.8,0,0,0,0,1
2024-11-01,13:15,2024,11,1,13,15,4,0,17.8,0,0,0,0,1
2024-11-01,13:35,2024,11,1,13,35,4,0,15.6,0,0,0,0,0
2024-11-01,15:02,2024,11,1,15,2,4,0,16.9,0,0,0,0,1
2024-11-01,20:03,2024,11,1,20,3,4,0,16.1,0,0,1,1,1
2024-11-01,20:16,2024,11,1,20,16,4,0,17.5,0,0,1,1,1
2024-11-01,21:26,2024,11,1,21,26,4,0,16.3,0,0,1,1,0
2024-11-02,02:25,2024,11,2,2,25,5,1,19.8,0,0,1,0,1
2024-11-02,03:05,2024,11,2,3,5,5,1,16.6,0,0,1,0,1
2024-11-02,03:57,2024,11,2,3,57,5,1,16.4,0,0,1,0,0
2024-11-02,05:33,2024,11,2,5,33,5,1,17.6,0,0,1,0,0
2024-11-02,09:19,2024,11,2,9,19,5,1,18.4,0,0,0,0,1
2024-11-02,10:05,2024,11,2,10,5,5,1,17.5,0,0,0,0,1
2024-11-02,11:36,2024,11,2,11,36,5,1,16.7,0,0,0,0,0
2024-11-02,13:30,2024,11,2,13,30,5,1,15.9,0,0,0,1,0
2024-11-02,16:33,2024,11,2,16,33,5,1,17.6,0,0,0,1,1
2024-11-02,18:37,2024,11,2,18,37,5,1,18.9,0,0,1,1,1
2024-11-02,18:44,2024,11,2,18,44,5,1,19.0,0,0,1,1,1
2024-11-02,19:04,2024,11,2,19,4,5,1,18.7,0,0,1,1,1
2024-11-02,19:37,2024,11,2,19,37,5,1,17.4,0,0,1,1,0
2024-11-02,22:57,2024,11,2,22,57,5,1,18.3,0,0,1,1,1
2024-11-02,23:43,2024,11,2,23,43,5,1,16.6,0,0,1,0,0
2024-11-02,23:56,2024,11,2,23,56,5,1,18.6,0,0,1,0,0
2024-11-03,06:04,2024,11,3,6,4,6,1,21.0,0,0,1,0,1
2024-11-03,06:37,2024,11,3,6,37,6,1,15.4,0,0,1,0,1
2024-11-03,08:01,2024,11,3,8,1,6,1,18.3,0,0,0,0,1
2024-11-03,08:39,2024,11,3,8,39,6,1,16.6,0,0,0,0,1
2024-11-03,08:41,2024,11,3,8,41,6,1,17.4,0,0,0,0,1
2024-11-03,12:10,2024,11,3,12,10,6,1,17.7,0,0,1,1,1
2024-11-03,16:59,2024,11,3,16,59,6,1,18.8,0,0,0,1,1
2024-11-03,20:31,2024,11,3,20,31,6,1,18.0,0,0,1,1,1
2024-11-03,21:20,2024,11,3,21,20,6,1,19.0,0,0,1,1,1
2024-11-03,21:32,2024,11,3,21,32,6,1,18.8,0,0,1,0,0
2024-11-03,23:30,2024,11,3,23,30,6,1,15.4,0,0,1,1,0
2024-11-04,00:14,2024,11,4,0,14,0,0,19.6,0,0,1,1,1
2024-11-04,01:45,2024,11,4,1,45,0,0,15.4,0,0,1,0,0
2024-11-04,02:23,2024,11,4,2,23,0,0,16.7,0,0,1,0,1
2024-11-04,04:16,2024,11,4,4,16,0,0,20.4,0,0,1,0,1
2024-11-04,04:53,2024,11,4,4,53,0,0,19.5,0,0,1,0,1
2024-11-04,05:50,2024,11,4,5,50,0,0,17.6,0,0,1,0,0
2024-11-04,10:31,2024,11,4,10,31,0,0,15.1,0,0,0,0,1
2024-11-04,10:32,2024,11,4,10,32,0,0,19.7,0,0,0,0,1
2024-11-04,11:41,2024,11,4,11,41,0,0,15.6,0,0,0,0,0
2024-11-04,13:56,2024,11,4,13,56,0,0,17.9,0,0,0,0,0
2024-11-04,14:57,2024,11,4,14,57,0,0,15.0,0,0,0,0,1
2024-11-04,16:04,2024,11,4,16,4,0,0,15.9,0,0,0,0,1
2024-11-04,19:16,2024,11,4,19,16,0,0,17.1,0,0,1,0,1
2024-11-04,19:48,2024,11,4,19,48,0,0,17.6,0,0,1,0,0
2024-11-04,20:34,2024,11,4,20,34,0,0,17.4,0,0,1,1,1
